"UTMX","UTMY"
473.882,4528.453
473.960,4528.542
473.975,4528.742
474.279,4529.064
474.646,4529.315
474.907,4529.420
474.994,4529.450
475.019,4529.456
475.035,4529.452
475.045,4529.434
475.045,4529.411
475.380,4529.226
476.322,4529.150
476.930,4529.105
477.013,4529.112
477.166,4529.176
477.205,4529.203
477.334,4529.380
477.492,4529.566
478.347,4529.746
478.530,4529.680
478.593,4529.582
479.760,4529.438
479.832,4529.417
479.926,4529.417
480.501,4529.445
480.612,4529.463
480.703,4529.485
480.751,4529.509
480.834,4529.566
481.573,4529.794
481.816,4529.900
482.310,4530.138
482.394,4530.199
482.710,4530.513
483.089,4530.892
483.333,4531.110
483.388,4531.134
483.655,4531.356
483.937,4531.594
483.964,4531.618
484.693,4532.266
485.435,4533.099
486.245,4534.020
487.920,4536.228
488.189,4536.590
488.440,4536.932
488.512,4537.032
488.585,4537.139
488.732,4537.362
489.319,4538.261
489.388,4538.397
489.656,4539.225
489.659,4539.242
489.624,4539.872
489.877,4541.533
489.812,4541.767
489.840,4541.863
489.845,4541.874
489.902,4541.946
490.040,4541.936
490.970,4541.863
490.985,4541.888
491.299,4542.260
491.390,4542.354
491.401,4542.363
491.549,4542.475
492.105,4542.815
492.337,4542.837
492.343,4542.836
492.935,4542.734
494.034,4543.606
495.076,4544.812
496.263,4546.217
497.358,4547.451
497.990,4548.076
498.609,4549.168
499.167,4550.174
499.176,4550.189
499.184,4550.202
499.244,4550.291
499.381,4550.341
499.563,4550.399
499.577,4550.403
499.638,4550.380
499.657,4550.355
499.941,4550.362
499.781,4550.416
499.732,4550.588
499.733,4550.626
500.487,4551.915
500.942,4552.521
501.112,4552.680
501.833,4552.811
502.664,4553.363
503.498,4554.003
503.676,4554.035
503.880,4554.068
504.266,4554.013
504.316,4553.943
504.319,4553.935
504.324,4553.913
504.317,4553.874
504.278,4553.817
504.251,4553.790
504.240,4553.773
504.240,4553.761
504.247,4553.748
504.292,4553.669
504.816,4553.047
504.870,4552.983
504.889,4552.971
505.042,4552.923
505.063,4552.918
505.074,4552.915
505.079,4552.914
505.359,4552.898
505.422,4552.897
506.821,4552.898
507.237,4552.969
507.283,4552.985
509.041,4553.632
509.180,4553.694
509.247,4553.742
509.311,4553.814
509.634,4554.196
510.023,4554.680
510.137,4554.827
510.218,4554.934
510.241,4554.966
510.259,4554.994
510.310,4555.079
510.333,4555.152
510.331,4555.245
510.328,4555.287
510.319,4555.317
510.283,4555.373
510.247,4555.362
510.211,4555.341
510.102,4555.376
510.065,4555.388
509.986,4555.557
509.975,4555.586
509.969,4555.627
509.979,4555.710
509.987,4555.766
509.989,4555.781
510.029,4555.878
510.080,4555.956
510.150,4556.007
510.336,4556.110
510.452,4556.122
510.529,4556.061
510.569,4556.030
510.617,4555.954
510.619,4555.894
510.617,4555.881
510.665,4555.790
510.795,4555.721
510.842,4555.706
510.898,4555.710
510.929,4555.712
512.558,4555.924
512.683,4555.972
512.761,4556.002
512.794,4556.022
513.395,4556.661
513.492,4556.771
514.072,4557.432
514.101,4557.474
514.130,4557.533
514.322,4557.987
514.346,4558.056
514.352,4558.082
514.364,4558.213
514.348,4558.424
514.254,4558.441
513.269,4559.146
512.977,4560.272
512.922,4560.661
512.995,4561.097
513.001,4561.128
513.058,4561.245
513.133,4561.296
513.151,4561.304
513.460,4561.491
514.018,4564.206
514.018,4564.238
514.004,4564.303
513.941,4564.410
513.686,4564.711
513.660,4564.739
513.594,4564.808
513.546,4564.851
513.444,4564.931
513.406,4564.949
513.252,4564.971
513.219,4564.971
513.168,4564.962
513.113,4564.948
512.789,4564.753
512.667,4564.658
512.662,4564.652
512.641,4564.629
512.636,4564.621
512.621,4564.599
512.603,4564.571
512.599,4564.560
512.594,4564.549
512.584,4564.499
512.582,4564.490
512.579,4564.482
512.553,4564.457
512.524,4564.437
512.484,4564.410
512.470,4564.402
512.417,4564.386
511.884,4564.546
511.842,4564.562
511.779,4564.674
511.767,4564.695
511.565,4565.150
511.569,4565.232
511.793,4565.889
511.806,4565.908
512.055,4566.158
512.085,4566.181
512.200,4566.204
512.237,4566.197
512.699,4566.033
513.466,4565.654
513.471,4565.551
513.335,4565.491
513.282,4565.453
513.261,4565.344
513.280,4565.305
513.302,4565.261
513.341,4565.195
513.505,4565.002
513.543,4564.962
513.597,4564.938
513.638,4564.925
513.737,4564.943
513.817,4564.973
513.830,4564.979
513.840,4564.986
513.858,4565.009
514.212,4565.597
514.841,4566.080
515.161,4566.307
515.177,4566.315
515.284,4566.361
515.419,4566.365
516.187,4566.268
516.215,4566.252
516.293,4566.131
516.345,4565.692
516.600,4565.852
516.789,4566.072
517.347,4566.614
518.042,4567.081
518.181,4567.172
518.869,4567.560
518.884,4567.561
518.903,4567.546
518.902,4567.541
518.892,4567.509
518.932,4567.542
518.971,4567.544
519.692,4567.552
519.731,4567.523
519.770,4567.291
519.708,4567.117
519.696,4567.121
519.684,4567.119
519.636,4567.075
519.628,4567.064
519.658,4566.458
519.686,4566.394
519.793,4566.160
519.859,4566.098
519.907,4566.065
519.925,4566.054
519.977,4566.021
520.032,4565.992
520.048,4565.985
520.126,4566.011
520.224,4566.083
521.482,4565.752
521.763,4565.661
522.303,4565.337
522.765,4564.988
523.313,4564.388
523.495,4564.115
523.506,4564.097
523.511,4564.088
523.620,4563.315
523.590,4562.885
523.577,4562.822
523.547,4562.720
522.976,4561.370
522.837,4561.167
522.711,4560.957
522.618,4560.688
522.610,4560.626
522.613,4560.594
522.644,4560.546
522.679,4560.508
522.694,4560.492
522.829,4560.376
522.872,4560.353
522.992,4560.301
523.055,4560.278
523.071,4560.272
523.204,4560.238
523.260,4560.234
523.333,4560.240
523.437,4560.255
523.473,4560.311
523.478,4560.356
523.474,4560.365
523.439,4560.433
523.430,4560.438
523.424,4560.437
523.416,4560.431
523.389,4560.435
523.366,4560.451
523.355,4560.743
523.358,4560.810
523.530,4561.681
523.946,4562.969
524.006,4563.108
524.024,4563.127
524.029,4563.132
524.040,4563.133
524.058,4563.134
524.115,4563.125
524.292,4563.051
524.613,4562.472
525.224,4561.291
525.229,4561.233
525.141,4561.177
524.817,4561.071
524.499,4560.970
524.472,4560.948
524.253,4560.768
524.221,4560.740
524.100,4560.603
524.086,4560.566
524.204,4560.359
524.246,4560.297
524.273,4560.263
524.300,4560.242
524.360,4560.223
525.260,4559.972
525.315,4559.963
525.435,4559.965
525.489,4559.967
525.550,4559.971
525.617,4559.977
525.674,4559.984
525.876,4560.022
526.022,4560.010
526.076,4560.015
526.160,4560.032
526.345,4560.077
526.409,4560.102
526.459,4560.122
526.503,4560.145
526.557,4560.184
526.611,4560.228
526.657,4560.305
526.701,4560.406
526.707,4560.472
526.706,4560.493
526.666,4560.731
526.623,4560.843
526.605,4560.883
526.593,4560.891
526.553,4560.915
526.510,4560.964
526.501,4560.992
526.507,4561.031
526.535,4561.085
526.574,4561.133
526.694,4561.252
526.667,4561.258
526.635,4561.266
526.608,4561.279
526.601,4561.339
526.610,4561.349
526.620,4561.360
526.624,4561.351
526.648,4561.341
526.674,4561.315
526.695,4561.284
526.702,4561.262
526.743,4561.302
526.834,4561.347
526.846,4561.350
526.858,4561.349
527.045,4560.873
527.048,4560.840
526.891,4560.562
526.877,4560.538
526.830,4560.529
526.797,4560.533
526.752,4560.519
526.738,4560.506
526.721,4560.445
526.714,4560.398
526.746,4560.328
526.798,4560.253
526.899,4560.161
527.019,4560.056
527.071,4560.019
527.198,4559.967
527.252,4559.949
527.507,4559.661
527.603,4559.521
527.612,4559.511
527.832,4559.383
527.897,4559.390
527.916,4559.397
527.972,4559.416
528.051,4559.454
528.160,4559.510
528.205,4559.538
528.245,4559.574
528.264,4559.596
528.620,4560.142
528.610,4560.317
528.584,4560.286
528.426,4560.099
528.396,4560.064
528.377,4560.050
528.360,4560.038
528.346,4560.033
528.330,4560.028
528.317,4560.029
528.287,4560.030
528.076,4560.120
527.989,4560.171
527.721,4560.407
527.698,4560.456
527.703,4560.464
527.720,4560.490
528.020,4560.800
528.158,4560.905
528.289,4561.028
528.383,4561.123
528.364,4561.255
528.363,4561.262
528.360,4561.278
528.358,4561.286
528.345,4561.396
528.344,4561.402
528.344,4561.499
528.348,4561.513
528.355,4561.535
528.410,4561.581
528.531,4561.633
529.198,4561.846
529.250,4561.845
529.481,4561.369
529.507,4561.359
529.573,4561.334
529.608,4561.327
529.683,4561.314
529.695,4561.313
529.703,4561.318
529.854,4561.424
529.922,4561.505
530.003,4561.607
530.100,4561.731
530.431,4561.854
530.459,4561.864
530.509,4561.823
530.523,4561.796
530.586,4561.636
530.661,4561.337
530.673,4561.273
530.713,4560.950
530.711,4560.863
530.697,4560.724
530.632,4560.274
530.723,4559.979
530.822,4559.676
530.954,4559.340
531.035,4559.179
531.051,4559.165
531.078,4559.150
531.120,4559.144
531.232,4559.133
531.323,4559.139
531.456,4559.197
531.470,4559.244
531.492,4559.371
531.523,4559.528
531.574,4559.579
531.704,4559.668
531.758,4559.678
531.939,4559.664
532.174,4559.448
532.261,4559.176
532.328,4558.886
534.082,4558.421
534.158,4558.456
534.435,4558.574
535.159,4558.713
535.190,4558.709
535.231,4558.691
535.503,4558.471
535.544,4558.279
535.550,4558.240
535.538,4558.042
535.399,4557.329
535.381,4557.294
535.228,4557.159
535.201,4557.148
535.043,4557.093
535.000,4557.090
534.957,4557.088
534.951,4557.139
534.938,4557.151
534.865,4557.192
534.849,4557.201
534.829,4557.195
534.348,4556.895
534.037,4556.602
534.035,4556.599
534.024,4556.584
533.995,4556.508
533.988,4556.449
533.990,4556.368
534.276,4556.150
534.557,4556.127
535.492,4556.051
535.539,4556.047
535.675,4556.053
535.764,4556.094
536.055,4556.026
536.262,4555.668
536.266,4555.658
536.331,4555.313
536.333,4555.285
536.322,4555.216
536.304,4555.198
536.268,4555.206
536.230,4555.226
536.196,4555.222
536.120,4555.206
536.014,4555.078
535.988,4555.028
535.988,4554.972
535.996,4554.924
536.097,4554.707
536.577,4553.979
536.679,4553.839
536.712,4553.802
536.761,4553.764
537.113,4553.392
536.946,4552.558
536.995,4550.322
537.002,4550.310
537.133,4550.174
537.156,4550.153
537.213,4550.145
537.461,4550.126
537.530,4550.128
537.567,4550.130
537.721,4550.212
537.765,4550.254
537.819,4550.500
537.826,4550.560
537.904,4550.868
538.120,4551.354
538.208,4551.500
538.766,4552.262
539.524,4552.742
539.540,4552.748
539.556,4552.753
539.596,4552.819
539.599,4552.832
539.681,4553.658
539.678,4553.686
539.669,4553.723
539.661,4553.751
539.625,4553.797
539.523,4553.828
539.378,4553.834
539.338,4553.825
539.277,4553.803
539.087,4553.861
539.013,4553.898
538.978,4553.931
538.923,4554.045
538.917,4554.108
538.979,4554.433
539.023,4554.545
539.036,4554.575
539.184,4554.792
539.358,4554.709
539.396,4554.670
539.455,4554.603
540.293,4554.464
540.323,4554.462
540.328,4554.462
540.353,4554.463
540.374,4554.463
540.392,4554.473
540.412,4554.495
540.467,4554.589
540.483,4554.623
540.483,4554.651
540.480,4554.721
540.474,4554.806
540.550,4554.905
540.723,4555.124
540.756,4555.126
541.693,4554.862
542.814,4554.505
543.408,4554.848
543.458,4554.918
543.384,4555.120
543.307,4555.261
543.203,4555.692
543.154,4556.090
543.188,4556.228
543.586,4556.304
544.145,4556.301
544.423,4555.888
544.678,4554.852
545.020,4554.205
544.822,4554.239
544.609,4554.250
544.550,4554.247
544.522,4554.242
544.495,4554.230
544.152,4554.026
544.145,4553.994
544.137,4553.953
544.136,4553.919
544.187,4553.773
544.200,4553.737
544.854,4553.852
545.282,4554.009
545.737,4553.805
545.796,4553.774
545.809,4553.741
545.823,4553.621
545.833,4553.488
545.739,4553.229
545.717,4553.173
545.694,4553.125
545.621,4553.092
545.565,4553.071
545.544,4553.061
545.237,4552.517
545.332,4551.819
545.357,4551.663
545.371,4551.602
545.391,4551.580
545.407,4551.570
545.731,4551.416
545.780,4551.401
545.834,4551.394
545.891,4551.388
545.940,4551.397
546.010,4551.435
546.028,4551.460
546.044,4551.490
546.048,4551.506
546.034,4551.533
546.025,4551.547
546.017,4551.558
546.019,4551.604
546.195,4551.817
546.488,4552.128
546.519,4552.140
547.085,4552.210
547.111,4552.201
547.369,4552.030
547.447,4551.957
547.593,4551.774
547.819,4551.106
547.918,4550.072
547.449,4548.930
547.096,4548.278
546.342,4547.704
546.082,4547.775
545.744,4547.965
545.615,4548.263
545.768,4548.669
545.707,4548.785
545.678,4548.820
545.668,4548.830
545.639,4548.854
545.626,4548.859
545.562,4548.877
545.428,4548.891
545.381,4548.866
544.511,4547.099
544.483,4547.035
544.457,4546.968
544.441,4546.895
544.413,4546.745
544.412,4546.632
544.438,4546.522
544.468,4546.435
544.580,4546.282
544.742,4545.751
544.687,4545.689
544.282,4545.190
544.215,4545.103
544.186,4544.972
543.994,4544.821
543.973,4544.796
543.951,4544.742
543.945,4544.670
543.953,4544.371
543.954,4544.330
544.051,4544.001
544.064,4543.962
544.160,4543.856
544.246,4543.624
544.249,4543.611
543.683,4541.941
543.206,4540.846
542.915,4540.733
542.719,4540.632
542.693,4540.607
542.665,4540.548
542.502,4540.094
542.509,4540.037
542.543,4539.927
542.564,4539.902
543.122,4539.768
543.166,4539.758
544.040,4540.025
544.145,4540.123
544.486,4540.764
544.495,4540.782
544.507,4540.808
544.533,4540.872
544.554,4540.988
544.548,4541.038
544.527,4541.076
544.477,4541.129
544.404,4541.173
544.334,4541.368
544.280,4542.088
544.308,4542.130
544.351,4542.188
544.419,4542.235
544.467,4542.251
544.480,4542.255
544.641,4542.295
544.675,4542.273
544.736,4542.199
544.750,4542.183
544.752,4542.179
544.768,4542.126
544.764,4542.104
545.395,4542.204
545.992,4542.427
546.731,4542.856
546.824,4542.967
547.027,4543.067
547.172,4543.095
547.191,4543.072
547.222,4543.020
547.337,4542.759
547.321,4541.710
547.122,4541.469
546.798,4541.028
546.366,4539.854
546.359,4539.830
546.336,4539.737
546.327,4539.673
546.330,4539.649
546.357,4539.613
546.410,4539.559
546.539,4539.451
546.641,4539.372
546.714,4539.324
546.786,4539.297
546.890,4539.284
547.913,4539.482
547.973,4539.449
548.025,4539.429
548.044,4539.426
548.061,4539.432
548.121,4539.458
548.180,4539.510
548.189,4539.525
548.186,4539.542
548.180,4539.554
548.163,4539.586
548.156,4539.598
548.146,4539.605
548.132,4539.605
548.124,4539.602
548.116,4539.572
548.107,4539.571
548.091,4539.582
548.081,4539.601
548.076,4539.619
548.077,4539.634
548.097,4539.694
548.193,4539.803
548.227,4539.825
548.267,4539.833
548.393,4539.790
548.406,4539.779
548.407,4539.769
548.397,4539.751
548.346,4539.687
548.338,4539.688
548.333,4539.697
548.329,4539.709
548.319,4539.709
548.304,4539.698
548.255,4539.621
548.199,4539.468
548.215,4539.383
548.289,4539.252
548.311,4539.221
548.327,4539.217
548.408,4539.209
548.432,4539.207
548.511,4539.234
549.735,4540.517
549.936,4540.944
549.992,4541.070
550.030,4541.451
550.133,4541.247
550.463,4541.041
550.658,4541.036
551.064,4541.009
551.139,4540.954
552.085,4540.000
552.261,4539.623
553.008,4539.212
553.059,4539.185
553.071,4539.180
553.427,4539.085
553.665,4539.048
554.037,4539.052
554.131,4539.115
554.305,4539.254
554.411,4539.349
554.681,4539.411
554.713,4539.416
555.166,4539.465
555.221,4539.428
555.264,4539.387
555.363,4539.290
555.843,4538.731
555.856,4538.711
555.894,4538.575
555.921,4538.464
555.879,4538.353
555.849,4538.314
554.902,4537.222
554.863,4537.199
554.835,4537.196
554.820,4537.198
554.800,4537.201
554.494,4537.265
554.473,4537.270
554.457,4537.274
553.545,4537.596
553.373,4537.678
553.095,4537.856
553.035,4537.901
552.540,4538.372
552.441,4538.513
552.337,4538.730
552.252,4538.971
552.253,4538.998
552.266,4539.032
552.270,4539.049
552.270,4539.071
552.252,4539.099
552.237,4539.121
552.200,4539.159
552.185,4539.171
552.123,4539.202
552.064,4539.229
551.565,4539.351
551.497,4539.348
551.405,4539.310
551.381,4539.294
549.747,4537.866
549.555,4537.810
549.533,4537.798
549.237,4537.592
549.212,4537.549
549.182,4537.487
549.005,4537.034
549.002,4536.659
549.018,4536.403
549.031,4536.278
549.039,4536.252
549.054,4536.241
549.090,4536.236
549.443,4535.931
549.970,4535.427
549.918,4535.213
548.984,4533.873
548.784,4533.944
548.675,4533.842
548.615,4533.779
548.590,4533.748
547.840,4532.562
547.824,4532.522
547.809,4532.475
547.768,4532.342
547.761,4532.273
547.764,4532.208
547.773,4532.075
547.786,4531.941
547.796,4531.869
547.813,4531.821
547.835,4531.772
547.845,4531.763
547.861,4531.749
547.992,4531.635
548.053,4531.585
548.073,4531.579
548.093,4531.580
548.126,4531.614
548.131,4531.624
548.165,4531.647
548.201,4531.667
548.225,4531.675
548.289,4531.693
548.298,4531.693
548.329,4531.691
548.347,4531.688
548.360,4531.673
548.428,4531.584
548.432,4531.566
548.444,4531.058
548.434,4531.007
548.410,4530.946
548.397,4530.922
548.047,4530.716
547.684,4530.555
547.394,4530.472
547.352,4530.475
547.267,4530.490
545.887,4530.698
545.392,4530.668
545.389,4530.670
545.199,4530.996
545.160,4531.065
545.017,4531.380
545.004,4531.411
544.787,4531.474
544.542,4531.524
544.421,4531.533
544.102,4531.510
544.094,4531.507
543.882,4531.343
543.641,4531.170
543.602,4531.155
542.855,4530.898
542.821,4530.925
542.791,4530.962
542.296,4530.827
542.229,4529.983
542.226,4529.879
542.233,4529.768
542.427,4529.188
542.432,4529.174
542.517,4529.082
542.543,4529.057
542.557,4529.048
542.568,4529.046
542.606,4529.038
542.661,4529.037
544.585,4529.340
546.005,4529.953
547.438,4529.925
547.555,4529.687
547.636,4529.410
547.655,4529.379
548.135,4528.724
548.310,4528.486
548.365,4528.416
548.437,4528.340
548.508,4528.266
548.568,4528.207
548.630,4528.166
548.974,4527.976
549.363,4527.805
549.484,4527.780
549.582,4527.780
549.675,4527.799
549.788,4527.867
549.814,4527.887
549.850,4527.915
550.602,4528.589
550.618,4528.603
550.986,4528.947
551.009,4528.971
551.027,4528.991
551.048,4529.020
551.061,4529.043
551.085,4529.088
551.094,4529.118
551.094,4529.216
551.093,4529.226
551.075,4529.264
551.061,4529.337
551.061,4529.350
551.069,4529.396
551.129,4529.610
551.141,4529.651
551.147,4529.662
551.166,4529.694
551.225,4529.751
551.234,4529.759
551.284,4529.801
551.457,4529.926
551.667,4530.036
552.196,4530.075
553.070,4529.826
553.765,4529.966
554.019,4530.057
554.071,4530.072
554.129,4530.086
554.144,4530.088
554.251,4530.078
554.263,4530.062
554.292,4529.970
554.332,4529.829
554.330,4529.815
552.840,4527.694
552.614,4527.429
552.511,4527.329
552.435,4527.279
552.429,4527.275
552.422,4527.281
552.420,4527.290
552.397,4527.347
552.325,4527.395
552.311,4527.400
552.231,4527.418
552.203,4527.416
551.835,4527.259
551.816,4527.214
551.797,4527.154
551.794,4527.121
551.788,4527.059
551.798,4526.964
551.817,4526.811
551.824,4526.786
551.889,4526.683
551.900,4526.675
551.911,4526.669
551.921,4526.664
551.934,4526.662
552.024,4526.663
552.055,4526.664
553.311,4526.133
553.525,4526.140
553.559,4525.807
553.593,4525.606
553.983,4524.996
554.282,4524.990
554.602,4525.304
554.615,4525.390
554.592,4525.388
554.425,4525.404
554.385,4525.548
554.382,4525.569
554.384,4525.587
554.397,4525.623
554.410,4525.635
554.562,4525.719
554.579,4525.727
554.592,4525.728
554.632,4525.716
554.828,4525.572
555.328,4525.090
555.249,4524.837
555.113,4524.626
554.979,4523.569
554.979,4523.547
554.987,4523.516
555.029,4523.427
555.044,4523.404
555.094,4523.336
555.154,4523.270
555.209,4523.214
555.268,4523.159
555.360,4523.077
555.399,4523.049
555.415,4523.039
555.449,4523.029
555.947,4522.963
556.037,4522.749
556.066,4522.683
556.135,4522.654
556.222,4522.645
556.277,4522.658
556.648,4523.035
556.679,4523.096
556.708,4523.215
556.703,4523.249
556.708,4523.291
556.973,4523.586
557.077,4523.626
557.118,4523.621
557.135,4523.590
557.175,4523.587
557.404,4523.524
557.597,4523.466
557.668,4523.435
557.712,4523.395
557.945,4523.083
557.936,4522.980
557.935,4522.874
557.985,4522.722
558.012,4522.664
558.054,4522.581
558.131,4522.440
558.419,4521.961
558.462,4521.934
560.376,4521.505
561.092,4521.714
561.088,4521.732
561.138,4521.783
561.167,4521.791
561.226,4521.782
561.362,4521.748
561.368,4521.723
561.057,4521.039
560.707,4520.694
560.445,4520.566
560.192,4520.471
559.860,4520.412
558.819,4520.627
558.576,4520.829
558.223,4520.905
558.141,4520.897
558.108,4520.888
557.994,4520.812
557.934,4520.768
557.899,4520.734
557.863,4520.694
557.438,4519.730
557.419,4519.619
557.396,4519.476
557.395,4519.342
557.411,4519.259
557.441,4519.203
557.492,4519.162
557.525,4519.149
557.652,4519.123
557.944,4518.966
558.018,4518.894
558.119,4518.760
558.333,4518.236
558.357,4518.067
558.357,4518.040
558.355,4518.030
558.291,4517.882
558.066,4517.500
558.052,4517.479
557.851,4517.452
557.829,4517.453
557.801,4517.472
557.795,4517.480
557.795,4517.528
557.798,4517.585
557.780,4517.685
557.728,4517.727
557.664,4517.757
557.660,4517.757
557.471,4517.782
557.431,4517.775
557.369,4517.757
557.218,4517.697
557.193,4517.683
557.141,4517.655
557.068,4517.601
557.005,4517.540
556.951,4517.470
556.881,4517.362
556.826,4517.269
556.782,4517.187
556.720,4517.061
556.674,4516.942
556.615,4516.712
556.553,4516.344
556.545,4516.289
556.538,4516.074
556.538,4515.955
556.541,4515.831
556.550,4515.647
556.561,4515.465
556.588,4515.327
556.648,4515.070
556.716,4514.923
556.743,4514.865
557.416,4513.782
557.617,4513.460
557.955,4513.064
558.037,4512.991
559.391,4511.867
559.508,4511.876
559.568,4511.869
559.651,4511.852
560.024,4511.723
560.353,4511.599
560.367,4511.551
560.365,4511.476
560.610,4511.065
560.297,4510.886
560.237,4510.836
560.076,4510.170
560.324,4508.534
560.273,4508.491
560.231,4508.438
560.204,4508.360
560.176,4508.265
560.162,4508.175
560.162,4508.147
560.162,4508.124
560.163,4508.072
560.393,4506.798
560.426,4506.709
560.564,4506.391
560.624,4506.255
560.681,4506.155
560.841,4505.931
560.896,4505.865
561.002,4505.747
561.086,4505.676
561.871,4505.116
561.930,4505.091
562.013,4505.062
562.039,4505.056
562.126,4505.052
562.163,4505.052
562.214,4505.061
562.249,4505.072
562.341,4505.109
562.709,4504.762
563.005,4504.348
563.037,4504.300
563.354,4503.498
563.445,4503.196
563.533,4502.831
563.506,4502.556
563.455,4502.490
563.427,4502.431
563.412,4502.363
563.322,4501.858
563.282,4501.629
563.284,4501.595
563.300,4501.334
563.377,4500.948
563.387,4500.893
563.392,4500.838
563.390,4500.816
563.389,4500.795
563.374,4500.759
563.338,4500.714
563.315,4500.703
563.303,4500.697
563.244,4500.677
563.224,4500.671
563.180,4500.658
563.071,4500.556
563.043,4500.524
562.941,4500.354
562.904,4500.263
562.863,4500.139
562.803,4499.918
562.762,4499.715
562.755,4499.664
562.708,4499.078
562.703,4498.792
562.703,4498.674
562.712,4498.509
562.725,4498.351
562.736,4498.230
562.789,4497.799
562.816,4497.606
562.838,4497.499
562.852,4497.464
563.031,4497.065
563.170,4496.849
563.211,4496.789
563.223,4496.779
563.258,4496.778
563.289,4496.772
563.299,4496.768
563.322,4496.759
563.407,4496.706
563.706,4496.345
563.714,4496.319
563.540,4496.090
563.507,4496.011
563.504,4495.987
563.499,4495.395
563.499,4495.330
563.509,4495.193
563.513,4495.140
563.553,4494.918
563.579,4494.812
563.604,4494.723
563.835,4494.261
563.956,4494.070
564.052,4493.924
564.205,4493.703
564.442,4493.398
564.552,4493.273
564.632,4493.193
564.845,4492.990
564.957,4492.886
565.071,4492.792
565.098,4492.772
565.238,4492.687
565.317,4492.646
565.343,4492.644
565.404,4492.650
565.419,4492.654
566.227,4492.168
566.729,4491.633
566.897,4491.275
567.088,4490.657
567.218,4489.901
567.235,4489.667
567.230,4489.661
567.211,4489.641
567.173,4489.593
567.042,4489.420
567.020,4489.365
567.016,4489.310
567.019,4489.271
567.021,4489.241
567.030,4489.161
567.067,4489.052
567.119,4488.919
567.143,4488.873
567.230,4488.713
567.419,4488.479
567.554,4488.349
567.620,4488.288
567.646,4488.265
567.750,4488.195
568.518,4487.679
568.543,4487.667
568.561,4487.662
568.611,4487.649
568.639,4487.648
568.691,4487.648
568.755,4487.666
568.855,4487.692
568.965,4487.719
569.017,4487.713
569.834,4487.171
570.029,4486.967
570.072,4486.914
570.099,4486.866
570.163,4486.749
570.166,4486.734
570.148,4486.708
570.106,4486.671
570.060,4486.627
569.969,4485.878
569.949,4485.575
569.776,4484.399
569.482,4483.154
568.783,4481.374
568.733,4481.203
568.573,4480.641
568.561,4480.595
568.551,4480.558
568.444,4480.256
567.880,4478.813
567.217,4477.236
567.193,4477.238
567.075,4477.231
567.028,4477.226
566.940,4477.199
566.690,4477.043
566.583,4476.927
566.545,4476.884
566.432,4476.749
565.889,4475.623
565.645,4474.865
565.665,4474.166
565.634,4473.482
565.606,4473.297
565.596,4473.246
565.582,4473.194
564.831,4471.405
564.457,4470.842
564.138,4470.427
564.076,4470.360
564.064,4470.350
564.011,4470.328
563.754,4470.305
563.515,4470.325
563.471,4470.340
563.422,4470.348
563.377,4470.353
562.983,4470.357
562.961,4470.354
562.465,4470.032
562.303,4469.915
562.012,4469.689
561.322,4469.081
560.917,4468.686
560.081,4467.799
559.279,4466.940
559.163,4466.813
558.864,4466.482
558.371,4465.914
558.158,4465.652
558.094,4465.570
557.955,4465.382
557.828,4465.186
557.731,4465.035
557.556,4464.713
557.403,4464.468
556.951,4463.864
556.607,4463.515
556.555,4463.461
556.502,4463.304
556.436,4463.045
556.371,4462.849
556.082,4462.272
555.610,4461.370
555.590,4461.347
555.479,4461.267
555.473,4461.264
555.447,4461.255
555.441,4461.253
554.998,4460.668
553.730,4458.693
553.697,4458.641
553.689,4458.618
553.638,4458.438
553.336,4457.172
553.061,4456.001
553.041,4455.827
552.989,4455.138
552.993,4455.043
553.099,4454.069
553.284,4453.175
553.308,4453.064
553.314,4453.041
553.320,4453.015
553.353,4452.913
553.381,4452.883
553.464,4452.882
553.477,4452.877
